"Country or Area","Year(s)","Variant","Value"
"Singapore","2049","Upper 80 PI","6611.186"
"Singapore","2049","Lower 80 PI","6076.821"
"Singapore","2049","Upper 95 PI","6745.162"
"Singapore","2049","Lower 95 PI","5938.858"
"Singapore","2048","Medium","6364.24"
"Singapore","2048","High","6763.163"
"Singapore","2048","Low","5966.079"
"Singapore","2048","Constant fertility","6251.696"
"Singapore","2048","Instant replacement","7237.916"
"Singapore","2048","Zero migration","5506.709"
"Singapore","2048","Constant mortality","6171.273"
"Singapore","2048","No change","6058.842"
"Singapore","2048","Momentum","6072.694"
"Singapore","2048","Instant replacement zero migration","6262.704"
"Singapore","2048","Median PI","6364.24"
"Singapore","2048","Upper 80 PI","6611.682"
"Singapore","2048","Lower 80 PI","6099.866"
"Singapore","2048","Upper 95 PI","6739.21"
"Singapore","2048","Lower 95 PI","5969.874"
"Singapore","2047","Medium","6375.719"
"Singapore","2047","High","6758.677"
"Singapore","2047","Low","5993.283"
"Singapore","2047","Constant fertility","6270.092"
"Singapore","2047","Instant replacement","7221.876"
"Singapore","2047","Zero migration","5554.161"
"Singapore","2047","Constant mortality","6195.964"
"Singapore","2047","No change","6090.441"
"Singapore","2047","Momentum","6112.305"
"Singapore","2047","Instant replacement zero migration","6289.511"
"Singapore","2047","Median PI","6375.719"
"Singapore","2047","Upper 80 PI","6611.849"
"Singapore","2047","Lower 80 PI","6122.282"
"Singapore","2047","Upper 95 PI","6733.022"
"Singapore","2047","Lower 95 PI","5996.135"
"Singapore","2046","Medium","6385.724"
"Singapore","2046","High","6752.904"
"Singapore","2046","Low","6018.908"
"Singapore","2046","Constant fertility","6286.788"
"Singapore","2046","Instant replacement","7204.908"
"Singapore","2046","Zero migration","5600.048"
"Singapore","2046","Constant mortality","6219.124"
"Singapore","2046","No change","6120.282"
"Singapore","2046","Momentum","6150.827"
"Singapore","2046","Instant replacement zero migration","6315.243"
"Singapore","2046","Median PI","6385.724"
"Singapore","2046","Upper 80 PI","6611.678"
"Singapore","2046","Lower 80 PI","6143.318"
"Singapore","2046","Upper 95 PI","6724.837"
"Singapore","2046","Lower 95 PI","6021.633"
"Singapore","2045","Medium","6394.197"
"Singapore","2045","High","6745.721"
"Singapore","2045","Low","6042.93"
"Singapore","2045","Constant fertility","6301.701"
"Singapore","2045","Instant replacement","7186.614"
"Singapore","2045","Zero migration","5644.285"
"Singapore","2045","Constant mortality","6240.605"
"Singapore","2045","No change","6148.186"
"Singapore","2045","Momentum","6187.762"
"Singapore","2045","Instant replacement zero migration","6339.487"
"Singapore","2045","Median PI","6394.196"
"Singapore","2045","Upper 80 PI","6609.855"
"Singapore","2045","Lower 80 PI","6161.637"
"Singapore","2045","Upper 95 PI","6715.278"
"Singapore","2045","Lower 95 PI","6046.41"
"Singapore","2044","Medium","6400.931"
"Singapore","2044","High","6736.867"
"Singapore","2044","Low","6065.172"
"Singapore","2044","Constant fertility","6314.694"
"Singapore","2044","Instant replacement","7166.64"
"Singapore","2044","Zero migration","5686.676"
"Singapore","2044","Constant mortality","6260.137"
"Singapore","2044","No change","6173.968"
"Singapore","2044","Momentum","6222.68"
"Singapore","2044","Instant replacement zero migration","6361.89"
"Singapore","2044","Median PI","6400.931"
"Singapore","2044","Upper 80 PI","6606.471"
"Singapore","2044","Lower 80 PI","6179.334"
"Singapore","2044","Upper 95 PI","6701.572"
"Singapore","2044","Lower 95 PI","6068.198"
"Singapore","2043","Medium","6405.781"
"Singapore","2043","High","6726.146"
"Singapore","2043","Low","6085.529"
"Singapore","2043","Constant fertility","6325.642"
"Singapore","2043","Instant replacement","7144.699"
"Singapore","2043","Zero migration","5727.063"
"Singapore","2043","Constant mortality","6277.492"
"Singapore","2043","No change","6197.416"
"Singapore","2043","Momentum","6255.182"
"Singapore","2043","Instant replacement zero migration","6382.146"
"Singapore","2043","Median PI","6405.781"
"Singapore","2043","Upper 80 PI","6601.292"
"Singapore","2043","Lower 80 PI","6199.603"
"Singapore","2043","Upper 95 PI","6685.331"
"Singapore","2043","Lower 95 PI","6089.972"
"Singapore","2042","Medium","6408.677"
"Singapore","2042","High","6713.438"
"Singapore","2042","Low","6103.986"
"Singapore","2042","Constant fertility","6334.412"
"Singapore","2042","Instant replacement","7120.533"
"Singapore","2042","Zero migration","5765.327"
"Singapore","2042","Constant mortality","6292.514"
"Singapore","2042","No change","6218.306"
"Singapore","2042","Momentum","6284.892"
"Singapore","2042","Instant replacement zero migration","6399.96"
"Singapore","2042","Median PI","6408.677"
"Singapore","2042","Upper 80 PI","6593.209"
"Singapore","2042","Lower 80 PI","6215.511"
"Singapore","2042","Upper 95 PI","6670.577"
"Singapore","2042","Lower 95 PI","6110.593"
"Singapore","2041","Medium","6409.441"
"Singapore","2041","High","6698.518"
"Singapore","2041","Low","6120.405"
"Singapore","2041","Constant fertility","6340.855"
"Singapore","2041","Instant replacement","7093.877"
"Singapore","2041","Zero migration","5801.251"
"Singapore","2041","Constant mortality","6304.979"
"Singapore","2041","No change","6236.438"
"Singapore","2041","Momentum","6311.442"
"Singapore","2041","Instant replacement zero migration","6415.003"
"Singapore","2041","Median PI","6409.442"
"Singapore","2041","Upper 80 PI","6581.474"
"Singapore","2041","Lower 80 PI","6226.067"
"Singapore","2041","Upper 95 PI","6657.572"
"Singapore","2041","Lower 95 PI","6129.076"
"Singapore","2040","Medium","6407.736"
"Singapore","2040","High","6681.001"
"Singapore","2040","Low","6134.489"
"Singapore","2040","Constant fertility","6344.843"
"Singapore","2040","Instant replacement","7064.504"
"Singapore","2040","Zero migration","5834.524"
"Singapore","2040","Constant mortality","6314.482"
"Singapore","2040","No change","6251.627"
"Singapore","2040","Momentum","6334.489"
"Singapore","2040","Instant replacement zero migration","6427.005"
"Singapore","2040","Median PI","6407.736"
"Singapore","2040","Upper 80 PI","6569.054"
"Singapore","2040","Lower 80 PI","6235.533"
"Singapore","2040","Upper 95 PI","6641.42"
"Singapore","2040","Lower 95 PI","6144.128"
"Singapore","2039","Medium","6403.564"
"Singapore","2039","High","6660.846"
"Singapore","2039","Low","6146.287"
"Singapore","2039","Constant fertility","6346.279"
"Singapore","2039","Instant replacement","7032.216"
"Singapore","2039","Zero migration","5865.098"
"Singapore","2039","Constant mortality","6320.963"
"Singapore","2039","No change","6263.712"
"Singapore","2039","Momentum","6353.717"
"Singapore","2039","Instant replacement zero migration","6435.718"
"Singapore","2039","Median PI","6403.564"
"Singapore","2039","Upper 80 PI","6553.864"
"Singapore","2039","Lower 80 PI","6242.545"
"Singapore","2039","Upper 95 PI","6622.53"
"Singapore","2039","Lower 95 PI","6156.613"
"Singapore","2038","Medium","6397.036"
"Singapore","2038","High","6638.13"
"Singapore","2038","Low","6155.947"
"Singapore","2038","Constant fertility","6345.113"
"Singapore","2038","Instant replacement","6996.873"
"Singapore","2038","Zero migration","5893.004"
"Singapore","2038","Constant mortality","6324.481"
"Singapore","2038","No change","6272.587"
"Singapore","2038","Momentum","6368.836"
"Singapore","2038","Instant replacement zero migration","6440.922"
"Singapore","2038","Median PI","6397.036"
"Singapore","2038","Upper 80 PI","6535.102"
"Singapore","2038","Lower 80 PI","6247.749"
"Singapore","2038","Upper 95 PI","6602.617"
"Singapore","2038","Lower 95 PI","6167.75"
"Singapore","2037","Medium","6387.977"
"Singapore","2037","High","6612.638"
"Singapore","2037","Low","6163.322"
"Singapore","2037","Constant fertility","6341.278"
"Singapore","2037","Instant replacement","6958.327"
"Singapore","2037","Zero migration","5918.045"
"Singapore","2037","Constant mortality","6324.834"
"Singapore","2037","No change","6278.162"
"Singapore","2037","Momentum","6379.604"
"Singapore","2037","Instant replacement zero migration","6442.382"
"Singapore","2037","Median PI","6387.977"
"Singapore","2037","Upper 80 PI","6516.577"
"Singapore","2037","Lower 80 PI","6250.669"
"Singapore","2037","Upper 95 PI","6579.708"
"Singapore","2037","Lower 95 PI","6174.978"
"Singapore","2036","Medium","6376.275"
"Singapore","2036","High","6584.217"
"Singapore","2036","Low","6168.333"
"Singapore","2036","Constant fertility","6334.722"
"Singapore","2036","Instant replacement","6916.453"
"Singapore","2036","Zero migration","5940.082"
"Singapore","2036","Constant mortality","6321.891"
"Singapore","2036","No change","6280.358"
"Singapore","2036","Momentum","6385.809"
"Singapore","2036","Instant replacement zero migration","6439.905"
"Singapore","2036","Median PI","6376.276"
"Singapore","2036","Upper 80 PI","6496.591"
"Singapore","2036","Lower 80 PI","6250.513"
"Singapore","2036","Upper 95 PI","6553.534"
"Singapore","2036","Lower 95 PI","6179.588"
"Singapore","2035","Medium","6361.936"
"Singapore","2035","High","6552.846"
"Singapore","2035","Low","6171.023"
"Singapore","2035","Constant fertility","6325.431"
"Singapore","2035","Instant replacement","6871.175"
"Singapore","2035","Zero migration","5959.099"
"Singapore","2035","Constant mortality","6315.626"
"Singapore","2035","No change","6279.137"
"Singapore","2035","Momentum","6387.263"
"Singapore","2035","Instant replacement zero migration","6433.362"
"Singapore","2035","Median PI","6361.936"
"Singapore","2035","Upper 80 PI","6473.034"
"Singapore","2035","Lower 80 PI","6246.739"
"Singapore","2035","Upper 95 PI","6525.264"
"Singapore","2035","Lower 95 PI","6182.139"
"Singapore","2034","Medium","6345.049"
"Singapore","2034","High","6518.584"
"Singapore","2034","Low","6171.515"
"Singapore","2034","Constant fertility","6313.382"
"Singapore","2034","Instant replacement","6822.41"
"Singapore","2034","Zero migration","5975.12"
"Singapore","2034","Constant mortality","6306.113"
"Singapore","2034","No change","6274.459"
"Singapore","2034","Momentum","6383.785"
"Singapore","2034","Instant replacement zero migration","6422.575"
"Singapore","2034","Median PI","6345.049"
"Singapore","2034","Upper 80 PI","6447.314"
"Singapore","2034","Lower 80 PI","6240.148"
"Singapore","2034","Upper 95 PI","6496.214"
"Singapore","2034","Lower 95 PI","6180.996"
"Singapore","2033","Medium","6325.533"
"Singapore","2033","High","6481.312"
"Singapore","2033","Low","6169.754"
"Singapore","2033","Constant fertility","6298.555"
"Singapore","2033","Instant replacement","6770.083"
"Singapore","2033","Zero migration","5988.041"
"Singapore","2033","Constant mortality","6293.275"
"Singapore","2033","No change","6266.306"
"Singapore","2033","Momentum","6375.251"
"Singapore","2033","Instant replacement zero migration","6407.408"
"Singapore","2033","Median PI","6325.532"
"Singapore","2033","Upper 80 PI","6419.335"
"Singapore","2033","Lower 80 PI","6231.718"
"Singapore","2033","Upper 95 PI","6463.76"
"Singapore","2033","Lower 95 PI","6178.012"
"Singapore","2032","Medium","6303.417"
"Singapore","2032","High","6441.038"
"Singapore","2032","Low","6165.794"
"Singapore","2032","Constant fertility","6280.949"
"Singapore","2032","Instant replacement","6714.17"
"Singapore","2032","Zero migration","5997.881"
"Singapore","2032","Constant mortality","6277.153"
"Singapore","2032","No change","6254.693"
"Singapore","2032","Momentum","6361.601"
"Singapore","2032","Instant replacement zero migration","6387.806"
"Singapore","2032","Median PI","6303.417"
"Singapore","2032","Upper 80 PI","6387.552"
"Singapore","2032","Lower 80 PI","6220.339"
"Singapore","2032","Upper 95 PI","6427.426"
"Singapore","2032","Lower 95 PI","6172.486"
"Singapore","2031","Medium","6278.864"
"Singapore","2031","High","6399.798"
"Singapore","2031","Low","6157.927"
"Singapore","2031","Constant fertility","6260.61"
"Singapore","2031","Instant replacement","6654.727"
"Singapore","2031","Zero migration","6004.762"
"Singapore","2031","Constant mortality","6257.912"
"Singapore","2031","No change","6239.664"
"Singapore","2031","Momentum","6342.848"
"Singapore","2031","Instant replacement zero migration","6363.769"
"Singapore","2031","Median PI","6278.863"
"Singapore","2031","Upper 80 PI","6352.998"
"Singapore","2031","Lower 80 PI","6205.316"
"Singapore","2031","Upper 95 PI","6389.053"
"Singapore","2031","Lower 95 PI","6163.254"
"Singapore","2030","Medium","6251.988"
"Singapore","2030","High","6357.764"
"Singapore","2030","Low","6146.215"
"Singapore","2030","Constant fertility","6237.603"
"Singapore","2030","Instant replacement","6591.87"
"Singapore","2030","Zero migration","6008.797"
"Singapore","2030","Constant mortality","6235.695"
"Singapore","2030","No change","6221.314"
"Singapore","2030","Momentum","6319.106"
"Singapore","2030","Instant replacement zero migration","6335.386"
"Singapore","2030","Median PI","6251.987"
"Singapore","2030","Upper 80 PI","6316.825"
"Singapore","2030","Lower 80 PI","6188.362"
"Singapore","2030","Upper 95 PI","6348.833"
"Singapore","2030","Lower 95 PI","6151.724"
"Singapore","2029","Medium","6223.066"
"Singapore","2029","High","6313.395"
"Singapore","2029","Low","6132.739"
"Singapore","2029","Constant fertility","6212.047"
"Singapore","2029","Instant replacement","6525.803"
"Singapore","2029","Zero migration","6010.256"
"Singapore","2029","Constant mortality","6210.784"
"Singapore","2029","No change","6199.768"
"Singapore","2029","Momentum","6290.584"
"Singapore","2029","Instant replacement zero migration","6302.858"
"Singapore","2029","Median PI","6223.066"
"Singapore","2029","Upper 80 PI","6278.608"
"Singapore","2029","Lower 80 PI","6169.231"
"Singapore","2029","Upper 95 PI","6306.572"
"Singapore","2029","Lower 95 PI","6138.097"
"Singapore","2028","Medium","6192.172"
"Singapore","2028","High","6266.804"
"Singapore","2028","Low","6117.538"
"Singapore","2028","Constant fertility","6184.093"
"Singapore","2028","Instant replacement","6456.795"
"Singapore","2028","Zero migration","6009.231"
"Singapore","2028","Constant mortality","6183.289"
"Singapore","2028","No change","6175.214"
"Singapore","2028","Momentum","6257.574"
"Singapore","2028","Instant replacement zero migration","6266.448"
"Singapore","2028","Median PI","6192.172"
"Singapore","2028","Upper 80 PI","6238.171"
"Singapore","2028","Lower 80 PI","6146.782"
"Singapore","2028","Upper 95 PI","6262.659"
"Singapore","2028","Lower 95 PI","6120.57"
